#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###### Atheism titles definitions;;;;;;;;;;;;;;x
tribal_duchy_of_atheism;Autonomous Region of;;;;;;;;;;;;;x
tribal_county_of_atheism;Autonomous Municipality of;;;;;;;;;;;;;x
tribal_duchy_of_atheism_reformed;Autonomous Region of;;;;;;;;;;;;;x
tribal_county_of_atheism_reformed;Autonomous Municipality of;;;;;;;;;;;;;x

tribal_baron_atheism;Autonomous District Secretary;;;;;;;;;;;;;x
tribal_baron_female_atheism;Autonomous District Secretary;;;;;;;;;;;;;x
tribal_baron_atheism_reformed;Autonomous District Secretary;;;;;;;;;;;;;x
tribal_baron_female_atheism_reformed;Autonomous District Secretary;;;;;;;;;;;;;x
tribal_count_atheism;Autonomous City Secretary;;;;;;;;;;;;;x
tribal_count_female_atheism;Autonomous City Secretary;;;;;;;;;;;;;x
tribal_count_atheism_reformed;Autonomous City Secretary;;;;;;;;;;;;;x
tribal_count_female_atheism_reformed;Autonomous City Secretary;;;;;;;;;;;;;x
tribal_duke_atheism;Autonomous Region Secretary;;;;;;;;;;;;;x
tribal_duke_female_atheism;Autonomous Region Secretary;;;;;;;;;;;;;x
tribal_duke_atheism_reformed;Autonomous Region Secretary;;;;;;;;;;;;;x
tribal_duke_female_atheism_reformed;Autonomous Region Secretary;;;;;;;;;;;;;x
tribal_king_atheism;Autonomous Republic Secretary;;;;;;;;;;;;;x
tribal_king_female_atheism;Autonomous Republic Secretary;;;;;;;;;;;;;x
tribal_king_atheism_reformed;Autonomous Republic Secretary;;;;;;;;;;;;;x
tribal_king_female_atheism_reformed;Autonomous Republic Secretary;;;;;;;;;;;;;x
tribal_emperor_atheism;General Secretary;;;;;;;;;;;;;x
tribal_emperor_female_atheism;General Secretary;;;;;;;;;;;;;x
tribal_emperor_atheism_reformed;General Secretary;;;;;;;;;;;;;x
tribal_emperor_female_atheism_reformed;General Secretary;;;;;;;;;;;;;x
